Gender,Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Study_Hours_per_Week,Stress_Level (1-10),Sleep_Hours_per_Night,Department_Business,Department_CS,Department_Engineering,Department_Mathematics,Parent_Education_Level_Bachelor's,Parent_Education_Level_High School,Parent_Education_Level_Master's,Parent_Education_Level_PhD,Family_Income_Level_High,Family_Income_Level_Low,Family_Income_Level_Medium,Extracurricular_Activities_No,Extracurricular_Activities_Yes,Internet_Access_at_Home_No,Internet_Access_at_Home_Yes,Target
1.0,0.0,0.7681536307261454,0.7492079373019844,0.6094714023678507,0.2792558511702341,0.2172434486897381,0.7070000000000001,0.5479095819163835,0.5329909304442619,0.8760000000000001,0.6666666666666665,0.78,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,Graduate
0.0,1.0,0.5661132226445291,0.30998832749708183,0.4648991162247791,0.19063812762552512,0.1984396879375876,0.9420000000000001,0.40368073614722966,0.35620764450038767,0.8480000000000001,0.5555555555555556,0.8,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,Enrolled
1.0,0.6666666666666665,0.016603320664132948,0.4553943638485909,0.33066533266633324,0.3124624924985,0.32486497299459893,0.046000000000000006,0.6283256651330267,0.35013879679474935,0.36799999999999994,0.3333333333333333,0.7,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,Enrolled
1.0,0.16666666666666652,0.7509501900380078,0.03635150908787721,0.15024178756044693,0.30746149229846,0.4648929785957192,0.217,0.3234646929385878,0.13595342721316261,0.9240000000000002,0.8888888888888888,0.040000000000000036,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,Dropout
1.0,0.833333333333333,0.049009801960392174,0.27930631982657994,0.038019009504752344,0.14522904580916185,0.40788157631526323,0.136,0.27745549109821965,0.08889738028074046,0.696,0.4444444444444445,0.15999999999999992,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,Dropout
0.0,1.0,0.4714942988597721,0.46423211605802894,0.7243621810905454,0.6605321064212843,0.07461492298459693,0.28700000000000003,0.16103220644128835,0.38470875150316375,0.728,0.0,0.72,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,Enrolled
1.0,0.0,0.06101220244048822,0.07453726863431709,0.6606636651659161,0.24784956991398288,0.8535707141428288,0.703,0.8339667933586719,0.5760123175131209,0.98,0.3333333333333333,0.45999999999999996,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,Graduate
1.0,0.0,0.8269653930786158,0.5144238786059698,0.3263298315824579,0.20284056811362294,0.38727745549109827,0.383,0.7243448689737948,0.41939109228020066,0.8240000000000001,0.4444444444444445,0.3400000000000001,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,Enrolled
0.0,0.0,0.47989597919583926,0.24679006169751538,0.3878605969651494,0.5167033406681336,0.42648529705941196,0.168,0.10002000400080036,0.2087009294327875,0.20799999999999996,0.2222222222222222,0.21999999999999997,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,Dropout
1.0,0.6666666666666665,0.05481096219243864,0.8295814573953644,0.2004335501083876,0.8201640328065614,0.11382276455291063,0.316,0.18183636727345487,0.32360444599287463,0.6599999999999999,0.8888888888888888,0.28,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,Enrolled
0.0,0.0,0.42728545709141863,0.43605135901283987,0.38119059529764887,0.8313662732546512,0.2258451690338068,0.8619999999999999,0.2152430486097221,0.39204756178424116,0.9720000000000002,0.5555555555555556,0.94,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,Enrolled
1.0,0.16666666666666652,0.6441288257651532,0.12206103051525763,0.047023511755877934,0.6435287057411483,0.19503900780156047,0.81,0.1846369273854771,0.16466806774632214,0.9440000000000002,0.2222222222222222,0.3800000000000001,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,Dropout
1.0,0.5,0.380476095219044,0.4937468734367183,0.6056361514090378,0.538107621524305,0.34726945389077835,0.503,0.05461092218443686,0.34907112914283145,0.948,1.0,0.3800000000000001,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,Enrolled
0.0,0.6666666666666665,0.08801760352070431,0.6698349174587293,0.2131065532766383,0.021604320864172966,0.022204440888177635,0.026000000000000002,0.339867973594719,0.171366277436249,0.132,0.1111111111111111,0.040000000000000036,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,Dropout
1.0,0.0,0.2350470094018804,0.010505252626313077,0.2402868100717026,0.06501300260052023,0.216843368673735,0.08299999999999999,0.6447289457891581,0.1855718765101877,0.764,0.7777777777777777,0.8200000000000001,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,Dropout
1.0,0.5,0.6667333466693341,0.9569784892446223,0.34884108721027185,0.22704540908181658,0.5593118623724744,0.266,0.909381876375275,0.5890940559008302,0.8880000000000001,0.4444444444444445,0.41999999999999993,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,Graduate
1.0,0.833333333333333,0.9905981196239251,0.5857928964482242,0.9656494914123728,0.04060812162432503,0.23004600920184037,0.7360000000000001,0.8389677935587119,0.6825655491745242,0.22399999999999998,0.1111111111111111,0.8800000000000001,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,Graduate
0.0,0.0,0.8819763952790558,0.7235284308821077,0.13306653326663342,0.093618723744749,0.541108221644329,0.005,0.27545509101820387,0.20162060710954277,0.716,0.0,0.09999999999999998,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,Dropout
0.0,0.16666666666666652,0.8253650730146029,0.5771218942804734,0.21027180256795064,0.05181036207241463,0.958591718343669,0.9279999999999999,0.3312662532506503,0.3604445992874725,0.5680000000000001,0.6666666666666665,0.11999999999999988,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,Enrolled
0.0,0.833333333333333,0.5953190638127626,0.19426379856594966,0.7802234450558612,0.7943588717743548,0.8579715943188639,0.738,0.46609321864372877,0.6130435271243775,0.8320000000000001,0.0,0.3400000000000001,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,Graduate
0.0,1.0,0.07661532306461316,0.08204102051025497,0.6476571619142903,0.05781156231246265,0.05101020204040818,0.011000000000000001,0.24444888977795576,0.17444565571651727,0.8400000000000001,0.0,0.019999999999999907,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,Dropout
1.0,0.0,0.48909781956391285,0.7340336835084209,0.6304819076204768,0.07601520304060805,0.8743748749749951,0.18300000000000002,0.28065613122624544,0.4276065138965375,0.18799999999999994,0.1111111111111111,0.94,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,Enrolled
1.0,0.6666666666666665,0.8561712342468495,0.5132566283141571,0.5751208937802235,0.7173434686937388,0.7121424284856972,0.172,0.6003200640128028,0.560694096359815,0.49599999999999994,1.0,0.08000000000000007,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,Graduate
0.0,0.0,0.47989597919583926,0.24679006169751538,0.3878605969651494,0.5167033406681336,0.42648529705941196,0.168,0.10002000400080036,0.2087009294327875,0.20799999999999996,0.2222222222222222,0.21999999999999997,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,Dropout
0.0,0.5,0.9849969993998802,0.3681840920460231,0.3565115891278974,0.36967393478695754,0.282856571314263,0.383,0.07761552310462116,0.19837264972634006,0.196,0.3333333333333333,0.3800000000000001,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,Dropout
1.0,0.6666666666666665,0.039207841568313695,0.08704352176088037,0.10238452559613143,0.7225445089017806,0.5403080616123226,0.012,0.2680536107221445,0.1667921644432957,0.8760000000000001,1.0,0.8,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,Dropout
0.0,1.0,0.2462492498499702,0.7598799399699852,0.8404202101050524,0.6983396679335867,0.6959391878375678,0.461,0.7869573914782959,0.7903325503770551,0.20399999999999996,0.8888888888888888,0.28,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,Graduate
0.0,0.5,0.8061612322464495,0.5074203768550942,0.4102051025512756,0.2742548509701941,0.1414282856571316,0.363,0.03580716143228657,0.19630474606367798,0.48799999999999993,0.2222222222222222,0.30000000000000004,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,Dropout
1.0,0.0,0.3856771354270856,0.8194097048524263,0.02301150575287647,0.6155231046209242,0.18483696739347888,0.943,0.026405281056211427,0.2533181986760922,0.976,0.7777777777777777,0.6800000000000002,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,Enrolled
0.0,0.16666666666666652,0.936987397479496,0.422711355677839,0.12472903118225787,0.3108621724344871,0.6861372274454891,0.19899999999999998,0.7809561912382479,0.38310163072185577,0.5,0.4444444444444445,0.040000000000000036,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,Enrolled
0.0,1.0,0.07661532306461316,0.08204102051025497,0.6476571619142903,0.05781156231246265,0.05101020204040818,0.011000000000000001,0.24444888977795576,0.17444565571651727,0.8400000000000001,0.0,0.019999999999999907,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,Dropout
0.0,0.0,0.8819763952790558,0.7235284308821077,0.13306653326663342,0.093618723744749,0.541108221644329,0.005,0.27545509101820387,0.20162060710954277,0.716,0.0,0.09999999999999998,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,Dropout
1.0,0.16666666666666652,0.7345469093818766,0.18709354677338663,0.09438052359513094,0.3148629725945189,0.8551710342068415,0.5770000000000001,0.9741948389677937,0.45252250531024174,0.428,0.1111111111111111,0.9199999999999999,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,Graduate
0.0,0.5,0.7567513502700542,0.3294980823745206,0.72269468067367,0.18103620724144842,0.0002000400080015563,0.07,0.0024004800960193418,0.1898650243315836,0.452,0.7777777777777777,0.6000000000000001,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,Dropout
0.0,0.5,0.4348869773954793,0.5382691345672836,0.5094213773553444,0.9337867573514707,0.851370274054811,0.502,0.9003800760152032,0.7339709369626541,0.0,1.0,0.4800000000000002,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,Graduate
1.0,0.33333333333333304,0.9863972794558913,0.9921627480406869,0.9411372352843088,0.4750950190038008,0.7797559511902383,0.23500000000000001,0.48869773954790974,0.7170905494554893,0.37999999999999995,0.8888888888888888,0.7,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,Graduate
0.0,0.33333333333333304,0.909581916383277,0.011339002834750644,0.2422878105719526,0.9763952790558112,0.8199639927985598,0.457,0.5659131826365276,0.4232571730408299,0.24799999999999994,0.0,0.9600000000000002,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,Enrolled
1.0,0.5,0.5747149429885978,0.398866099716525,0.5192596298149075,0.37167433486697354,0.1474294858971794,0.686,0.5031006201240251,0.42202092628597754,0.36799999999999994,0.7777777777777777,0.9000000000000001,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,Enrolled
0.0,0.0,0.23064612922584526,0.24962481240620304,0.7453726863431716,0.47909581916383304,0.6755351070214044,0.336,0.15583116623324678,0.3890918081794579,0.428,0.0,0.14,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,Enrolled
0.0,0.6666666666666665,0.46789357871574344,0.09954977488744365,0.5884608971152243,0.7249449889977997,0.8685737147429486,0.10300000000000001,0.06901380276055225,0.31354589285112233,0.812,0.5555555555555556,0.9600000000000002,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,Enrolled
0.0,1.0,0.23884776955391107,0.6896781724195431,0.06436551609137897,0.13922784556911383,0.6851370274054813,0.06,0.07681536307261472,0.1347171804583105,0.9359999999999999,0.4444444444444445,0.45999999999999996,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,Dropout
1.0,0.5,0.45969193838767763,0.3088210772052693,0.6123061530765384,0.31166233246649333,0.9937987597519506,0.6970000000000001,0.6173234646929386,0.5598961552725923,0.08800000000000002,0.4444444444444445,0.3599999999999999,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,Graduate
1.0,0.0,0.7107421484296863,0.14190428547607137,0.9129564782391195,0.9103820764152832,0.8145629125825167,0.78,0.1404280856171236,0.5568055383854615,0.08399999999999996,0.0,1.0,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,Graduate
1.0,0.16666666666666652,0.05421084216843375,0.7475404368851091,0.2639653159913291,0.3534706941388279,0.6125225045009004,0.598,0.09301860372074411,0.30755571539352,0.21200000000000002,0.8888888888888888,0.28,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,Enrolled
1.0,0.33333333333333304,0.797959591918384,0.04485576121394019,0.2519593129898282,0.6463292658531707,0.6479295859171836,0.9209999999999999,0.030206041208241663,0.2298969419750727,0.696,0.4444444444444445,0.9600000000000002,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,Enrolled
0.0,0.33333333333333304,0.14542908581716363,0.8449224612306152,0.2911455727863932,0.004600920184036905,0.08841768353670743,0.639,0.4594918983796761,0.34685712359095966,0.003999999999999976,0.1111111111111111,0.54,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,Enrolled
0.0,0.33333333333333304,0.9061812362472497,0.6108054027013508,0.35984658996164764,0.9935987197439489,0.8265653130626125,0.552,0.11442288457691552,0.44620640825363256,0.22799999999999998,0.0,0.8,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,Graduate
0.0,0.5,0.6431286257251452,0.1779222944805735,0.2126063031515758,0.6407281456291261,0.11302260452090418,0.109,0.9243848769753951,0.39265444655480497,0.732,0.2222222222222222,0.040000000000000036,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,Enrolled
1.0,0.833333333333333,0.6867373474694942,0.22694680673670165,0.20410205102551282,0.7535507101420285,0.19983996799359893,0.47500000000000003,0.019203840768153846,0.1644770114296632,0.011999999999999983,0.4444444444444445,0.94,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,Dropout
1.0,0.5,0.8469693938787759,0.3008170752042688,0.022177755544439015,0.032006401280256114,0.8551710342068415,0.635,0.5481096219243851,0.2663999370638015,0.8360000000000001,0.3333333333333333,0.8399999999999999,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,Enrolled
0.0,0.0,0.45749149829966007,0.2176088044022011,0.9726529931632484,0.21444288857771565,0.7307461492298462,0.325,0.36547309461892374,0.49023926994009814,0.5759999999999998,0.8888888888888888,0.6000000000000001,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,Graduate
1.0,0.0,0.2844568913782759,0.37402034350508595,0.6551609137902283,0.008001600320064028,0.3626725345069013,0.28600000000000003,0.06641328265653135,0.23352701199159354,0.42,0.0,0.24,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,Enrolled
0.0,0.16666666666666652,0.2812562512502501,0.6711689177922293,0.30148407537101896,0.28525705141028235,0.6901380276055211,0.547,0.4386877375475098,0.41277155283831024,0.32,0.0,0.019999999999999907,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,Enrolled
1.0,1.0,0.7789557911582319,0.21844255461063855,0.7198599299649826,0.09901980396079235,0.34766953390678146,0.6020000000000001,0.435487097419484,0.3974533316850042,0.724,0.2222222222222222,0.45999999999999996,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,Enrolled
0.0,0.5,0.8225645129025807,0.0685342671335668,0.06336501584125398,0.030006001200240107,0.14942988597719542,0.541,0.3890778155631127,0.08950426505130427,0.38799999999999996,0.7777777777777777,0.26,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,Dropout
0.0,1.0,0.3216643328665736,0.3395030848757712,0.4443888610972153,0.03180636127225456,0.9415883176635327,0.08100000000000002,0.06221244248849778,0.20012587239685775,0.8880000000000001,1.0,0.8800000000000001,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,Dropout
1.0,0.833333333333333,0.8827765553110625,0.8407537101884275,0.2362848090712023,0.6541308261652332,0.8711742348469695,0.321,0.07141428285657136,0.35839917283853473,0.5640000000000001,0.4444444444444445,0.94,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,Enrolled
0.0,1.0,0.6189237847569515,0.6238119059529765,0.4669001167250293,0.252250450090018,0.7915583116623324,0.16200000000000003,0.6191238247649531,0.4823272907090437,0.312,0.5555555555555556,0.72,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,Graduate
0.0,0.6666666666666665,0.7125425085017003,0.10872102718025667,0.05752876438219112,0.281856371274255,0.948989797959592,0.30100000000000005,0.9847969593918786,0.4017914339338493,0.804,0.8888888888888888,0.19999999999999996,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,Enrolled
1.0,0.16666666666666652,0.3544708941788359,0.47323661830915476,0.07970651992663003,0.21244248849769964,0.28665733146629324,0.329,0.5533106621324266,0.25454320682408205,0.6520000000000001,1.0,0.15999999999999992,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,Enrolled
0.0,0.833333333333333,0.5997199439887979,0.01900950475237606,0.13656828414207112,0.6225245049009804,0.2812562512502501,0.266,0.21044208841768364,0.12771552838310152,0.312,0.2222222222222222,0.3800000000000001,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,Dropout
0.0,0.16666666666666652,0.009001800360072254,0.2771385692846423,0.605302651325663,0.6031206241248253,0.08981796359271876,0.907,0.5173034606921385,0.48856471751761643,0.736,0.0,0.8399999999999999,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,Graduate
0.0,1.0,0.36107221444288884,0.5576121394030347,0.43088210772052693,0.9121824364872975,0.6647329465893181,0.109,0.6123224644928986,0.5455332157025816,0.6719999999999999,0.8888888888888888,0.9199999999999999,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,Graduate
1.0,0.5,0.35987197439487906,0.8696014674003669,0.3860263465065865,0.19723944788957803,0.15663132626525322,0.665,0.937987597519504,0.5881724901381222,0.15600000000000003,0.3333333333333333,0.78,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,Graduate
0.0,0.5,0.004000800160032236,0.22444555611138894,0.2034350508587628,0.09441888377675545,0.5013002600520107,0.24300000000000002,0.04140828165633126,0.0679373784825632,0.055999999999999994,0.0,0.15999999999999992,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,Dropout
1.0,0.0,0.5157031406281258,0.01367350341837581,0.31098882774720693,0.5159031806361274,0.8315663132626525,0.614,0.1414282856571316,0.2451252542734803,0.788,0.1111111111111111,0.31999999999999984,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,Enrolled
1.0,0.16666666666666652,0.26925385077015407,0.7743871935967983,0.36084709021177264,0.9237847569513906,0.01520304060812161,0.049,0.5107021404280858,0.45373627485136936,0.2,0.2222222222222222,0.8,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,Graduate
0.0,0.833333333333333,0.4884976995399082,0.3500083375020844,0.8896114724028681,0.6589317863572715,0.19443888777755558,0.303,0.5059011802360474,0.5485451623416762,0.272,0.1111111111111111,0.15999999999999992,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,Graduate
0.0,1.0,0.4080816163232648,0.4288811072202767,0.21344005336001337,0.36507301460292063,0.6713342668533708,0.095,0.11622324464892997,0.1859539891435058,0.196,0.2222222222222222,0.94,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,Dropout
1.0,0.6666666666666665,0.7061412282456494,0.7425379356344839,0.20977155244288814,0.9265853170634126,0.18383676735347065,0.946,0.438487697539508,0.49227345778217324,0.704,0.7777777777777777,0.9800000000000002,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,Graduate
1.0,0.5,0.3840768153630727,0.7427046856761714,0.17608804402201106,0.5695139027805562,0.8237647529505905,0.325,0.369473894778956,0.39962238280942697,0.6279999999999999,0.4444444444444445,0.09999999999999998,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,Enrolled
0.0,1.0,0.9751950390078019,0.9307987326996834,0.9988327497081873,0.6241248249649931,0.05181036207241463,0.687,0.8191638327665536,0.8296451971813574,0.8880000000000001,0.7777777777777777,0.3400000000000001,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,Graduate
1.0,0.6666666666666665,0.3346669333866774,0.8936134734033685,0.06336501584125398,0.5245049009801961,0.10862172434486905,0.6519999999999999,0.9831966393278657,0.5478371301093514,0.732,0.1111111111111111,0.5,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,Graduate
0.0,0.33333333333333304,0.2970594118823766,0.5792896448224112,0.7248624312156078,0.08561712342468497,0.5727145429085818,0.26,0.33646729345869164,0.4233133660751409,0.6640000000000001,0.6666666666666665,0.6599999999999999,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,Enrolled
1.0,1.0,0.04040808161632348,0.1465732866433216,0.9978322494580623,0.28565713142628546,0.4050810162032408,0.348,0.5423084616923386,0.5219658571123522,0.027999999999999997,0.2222222222222222,0.44000000000000017,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,Graduate
0.0,0.16666666666666652,0.679735947189438,0.24012006003001496,0.10421877605469398,0.4760952190438088,0.06221244248849778,0.18100000000000002,0.3244648929785958,0.14111194776295544,0.6000000000000001,0.5555555555555556,0.40000000000000013,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,Dropout
0.0,0.833333333333333,0.017403480696139395,0.21694180423545106,0.10755377688844425,0.9513902780556114,0.3020604120824164,0.154,0.2110422084416883,0.2033401139594735,0.6679999999999999,0.8888888888888888,0.9800000000000002,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,Dropout
1.0,0.5,0.1140228045609124,0.5909621477405369,0.7760546940136734,0.38827765553110627,0.4114822964592919,0.251,0.7201440288057612,0.6041425504894413,0.764,0.3333333333333333,0.8200000000000001,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,Graduate
0.0,0.16666666666666652,0.6343268653730747,0.10088377522094372,0.12122728030682017,0.37167433486697354,0.9647929585917185,0.294,0.23984796959391885,0.18668449858955483,0.21600000000000003,0.5555555555555556,0.6599999999999999,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,Dropout
0.0,0.5,0.1394278855771156,0.17508754377188596,0.9026179756544939,0.26585317063412695,0.7985597119423886,0.087,0.2030406081216245,0.39282302565773963,0.38399999999999995,0.2222222222222222,0.040000000000000036,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,Enrolled
1.0,0.833333333333333,0.5375075015003001,0.10471902617975648,0.6915124228781058,0.7655531106221245,0.8995799159831968,0.878,0.5237047409481899,0.6000179817709799,0.068,1.0,0.8600000000000001,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,Graduate
1.0,0.6666666666666665,0.9689937987597521,0.2221110555277639,0.45155911288977824,0.9321864372874575,0.5023004600920185,0.452,0.24484896979395887,0.3844615021521929,0.324,0.3333333333333333,0.05999999999999994,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,Enrolled
0.0,0.5,0.517103420684137,0.06619976654994164,0.18709354677338663,0.4400880176035209,0.9163832766553313,0.48,0.10642128425685149,0.18388608548084373,0.8680000000000001,0.6666666666666665,0.6000000000000001,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,Dropout
1.0,0.0,0.09801960392078413,0.6578289144572287,0.01117225279306322,0.22144428885777168,0.3504700940188037,0.18,0.056211242248449755,0.09314557367468734,0.696,0.3333333333333333,0.56,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,Dropout
0.0,0.5,0.016603320664132948,0.4378856094714023,0.07086876771719197,0.5611122224444889,0.29125825165033015,0.31200000000000006,0.22064412882576523,0.18965149080120014,0.008000000000000007,0.0,0.14,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,Dropout
1.0,0.5,0.48149629925985216,0.24162081040520256,0.26563281640820413,0.21664332866573321,0.23384676935387083,0.12300000000000001,0.11842368473694753,0.09539329504714589,0.22799999999999998,0.6666666666666665,0.28,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,Dropout
0.0,0.0,0.5555111022204442,0.32716358179089544,0.7130231782557945,0.1694338867773555,0.3804760952190438,0.46399999999999997,0.17483496699339884,0.3293136582789198,0.09199999999999997,0.0,0.28,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,Enrolled
0.0,0.5,0.12942588517703557,0.40420210105052523,0.14957478739369678,0.5809161832366476,0.3616723344668935,0.25,0.6261252250450091,0.3503298531114083,0.48400000000000004,0.2222222222222222,0.56,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,Enrolled
1.0,0.0,0.49829965993198666,0.9454727363681841,0.040186760046690084,0.1770354070814164,0.1618323664732948,0.153,0.6749349869973995,0.33793366974229877,0.992,0.1111111111111111,0.76,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,Enrolled
1.0,0.833333333333333,0.6083216643328668,0.20443555110888778,0.2831415707853927,0.5583116623324667,0.752750550110022,0.264,0.05961192238447688,0.20568898279369274,0.8560000000000001,0.8888888888888888,0.54,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,Dropout
1.0,0.5,0.6061212242448493,0.9963314990828747,0.7745539436384858,0.9727945589117823,0.45809161832366496,0.052000000000000005,0.25925185037007403,0.6116274626597284,0.252,0.7777777777777777,0.45999999999999996,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,Graduate
1.0,0.833333333333333,0.4714942988597721,0.5264298816074704,0.33633483408370846,0.7825565113022606,0.13822764552910582,0.394,0.473094618923785,0.4114566358354217,0.37200000000000005,0.8888888888888888,0.9199999999999999,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,Enrolled
1.0,0.33333333333333304,0.4012802560512103,0.2046023011505752,0.793563448390862,0.25605121024204847,0.7589517903580716,0.387,0.6949389877975596,0.5554681441688487,0.704,0.7777777777777777,0.21999999999999997,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,Graduate
0.0,0.5,0.8061612322464495,0.5074203768550942,0.4102051025512756,0.2742548509701941,0.1414282856571316,0.363,0.03580716143228657,0.19630474606367798,0.48799999999999993,0.2222222222222222,0.30000000000000004,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,Dropout
0.0,0.0,0.44588917783556714,0.6516591629147908,0.7655494413873603,0.5273054610922185,0.44188837767553535,0.048,0.23084616923384682,0.4519718135739894,0.37999999999999995,0.0,0.21999999999999997,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,Graduate
0.0,0.16666666666666652,0.9193838767753553,0.45506086376521604,0.28147407036851757,0.20524104820964206,0.4934986997399482,0.319,0.012002400480096043,0.15729554164465775,0.49599999999999994,0.8888888888888888,0.08000000000000007,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,Dropout
1.0,0.833333333333333,0.012002400480096043,0.7271969317992328,0.6021344005336002,0.3424684936987399,0.09541908381676345,0.909,0.014002800560112272,0.3657604603333373,0.5880000000000001,0.7777777777777777,0.56,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,Enrolled
1.0,0.5,0.5743148629725947,0.32766383191595794,0.049524762381190524,0.5395079015803161,0.28465693138627746,0.44,0.08641728345669142,0.1249283538812529,0.6320000000000001,0.5555555555555556,0.72,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,Dropout
1.0,0.5,0.48809761952390485,0.43905285976321484,0.7858929464732367,0.18083616723344687,0.30086017203440707,0.7230000000000001,0.8167633526705342,0.6149653288978298,0.6479999999999999,0.3333333333333333,0.28,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,Graduate
1.0,1.0,0.7809561912382477,0.10638652659663161,0.2801400700350175,0.5077015403080616,0.36387277455491107,0.201,0.13862772554510916,0.15218197552231438,0.516,0.1111111111111111,0.54,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,Dropout
